#Ra, Dec, RRLIndicator, RRLtype, P_true, P_best, chi2dof, N, tID, phi, r0, P_template, rExt, d, uF, gF, rF, iF, zF, ugmin, ugminErr, grmin, grminErr, file #  
21.051171783,-1.10162819198,0,None,-99999.99,0.603407330306,2.17672126477,17,106,0.131159583053,16.1669042431,0.585812448979,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3320296417464810800.pkl
341.603106466,1.18922822336,0,None,-99999.99,0.507524286458,12.3384888308,19,192,-0.186102214143,16.7998976948,0.601955559798,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3326770341929240119.pkl
19.7873127851,0.327923916688,0,None,-99999.99,0.778627779045,4.72991988181,24,76,-0.0760680570739,15.6399905046,0.717405717621,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3338451553462764999.pkl
21.8062214309,-0.416618896655,0,None,-99999.99,0.548829749297,27.7700089247,30,2,0.0839114593884,17.1557663566,0.612262983773,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3392354011502713051.pkl
339.359506868,0.709103207924,0,None,-99999.99,0.647774069045,9.13873042164,32,76,-0.204488385968,16.4441132229,0.717405717621,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3416983071964993280.pkl
338.653685995,0.373625594925,0,None,-99999.99,0.809409429691,65.356741287,29,174,0.0475573399946,17.3748272292,0.810903565038,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3417035848523040324.pkl
338.605435156,0.573705820047,0,None,-99999.99,0.501698858691,20.0886276127,23,142,-0.0229077697065,16.9106151745,0.585401410807,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3435032654846478173.pkl
338.553764313,0.783434975887,0,None,-99999.99,0.355887603302,8.53653892064,22,264,-0.0332419334966,15.4420809653,0.436911440463,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3453047053356104404.pkl
336.861422074,-0.551066953522,0,None,-99999.99,0.703287853765,10.1657127366,27,46,0.18806274045,15.9609553752,0.643172792954,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3453205383030423797.pkl
336.533349147,-1.05247483751,0,None,-99999.99,0.83192170738,15.8820565388,27,12,-0.226849364658,15.2032685292,0.738329601782,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3453258159588564158.pkl
21.6608938338,1.00180739002,0,None,-99999.99,0.543796592512,5.25097593421,27,248,0.0977392824161,16.8058422452,0.632882295956,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3464499566470921494.pkl
21.0818728518,1.25150869004,0,None,-99999.99,0.656115759316,4.52290776504,20,326,0.0666033061797,16.5278066829,0.670959939225,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3464552343028845179.pkl
336.828671642,-0.522546379075,0,None,-99999.99,0.703287853765,7.78382418027,28,46,0.183447986488,16.6782261647,0.643172792954,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3471219781539864653.pkl
336.728307187,-0.568995339409,0,None,-99999.99,0.535720594466,3.67739248955,31,374,-0.102838813502,15.7806732222,0.608054165715,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3471237373725815264.pkl
335.273457114,-1.11705998655,0,None,-99999.99,0.576086595358,8.3016459681,24,28,0.293760212602,18.5007680891,0.536350731455,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3507371723861133161.pkl
24.9398747878,-0.649668586712,0,None,-99999.99,0.539063639572,1.54900117514,18,44,0.155751647116,16.0676405345,0.546682232921,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3536293277718245926.pkl
335.859895721,0.369118662593,0,None,-99999.99,0.546383847129,3.50531227582,17,32,-0.0838327056513,16.2852749099,0.613193437285,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3561291774086956623.pkl
334.710937014,-0.389342234074,0,None,-99999.99,0.556690480527,5.02218519788,25,68,0.256919680101,14.8175669103,0.618615523813,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3579411725712968838.pkl
24.9410257287,0.180964459936,0,None,-99999.99,0.729447517001,11.1381636393,22,50,0.428662818689,15.4979250076,0.630911694543,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3590389249804611581.pkl
24.868823565,0.538669232343,0,None,-99999.99,0.47182316774,13.9046296075,24,80,-0.199060041385,16.4530347308,0.569410914111,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3608438832686182381.pkl
334.238927565,-0.109172283864,0,None,-99999.99,0.517777812705,45.7577272813,25,116,0.012254835509,18.1340655183,0.498564489439,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3615440522731706448.pkl
25.612809832,0.291639890451,0,None,-99999.99,0.454273062705,340.930931567,24,116,-0.0232971054443,18.0467798407,0.498564489439,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3626400454637650125.pkl
25.8719597868,0.523964238674,0,None,-99999.99,0.698220662427,2.3832821298,21,114,-0.250679498062,15.0382810956,0.797848004434,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3662429251656521517.pkl
334.245016329,0.659157842028,0,None,-99999.99,0.695609551436,3.47944280632,15,338,-0.136405076949,17.9609888204,0.631492970892,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3669448533888404981.pkl
25.7721734997,1.09706841919,0,None,-99999.99,0.54852917976,6.80124114001,26,272,0.153059160415,16.7655890193,0.512091977726,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3680478834538153554.pkl
334.417624324,1.13396477378,0,None,-99999.99,0.612450736127,15.4232245265,24,90,-0.23392002441,15.5586657825,0.583379425265,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3687410155839084249.pkl
334.273396619,1.09714051178,0,None,-99999.99,0.491262536127,4.14999723006,17,90,-0.0893512586131,16.179511977,0.583379425265,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3687427748025211637.pkl
334.291365431,1.11841202794,0,None,-99999.99,0.688646843799,2.52575916726,18,70,0.0286879284788,15.987664129,0.682099803504,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3687427748025787059.pkl
334.285735774,1.12147080298,0,None,-99999.99,0.473902853554,4.51684891745,16,234,-0.0822042855236,15.8063314146,0.554513694095,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3687427748025787071.pkl
331.726174245,-1.08768152793,0,None,-99999.99,0.617741521654,8.89085528049,29,278,-0.244218003276,17.5437527918,0.61630814387,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3687691630816470656.pkl
333.85603894,0.80462397366,0,None,-99999.99,0.541645137634,3.75680831002,21,108,0.0976469885153,14.4478943453,0.615207609048,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3705477330907374907.pkl
333.84143807,0.778063866334,0,None,-99999.99,0.498309036742,5.05621144474,18,190,0.18143235944,14.7868051003,0.594216511509,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3705477330907375180.pkl
331.369699419,-0.741587125602,0,None,-99999.99,0.589682478971,1.89427881076,27,24,-0.0261654047484,15.8594497784,0.643236994463,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3723702835649139374.pkl
28.238052835,-0.249229605596,0,None,-99999.99,0.472842969572,10.1453998975,18,44,-0.0375032354544,15.5135640698,0.546682232921,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3734310923834171105.pkl
27.6315600779,0.641831802933,0,None,-99999.99,0.656237317001,8.46854456224,22,50,0.273061047406,16.7899886612,0.630911694543,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3752413283273929544.pkl
330.944605263,-0.687962978662,0,None,-99999.99,0.583224943799,11.618466437,19,70,0.134187481127,15.4965026816,0.682099803504,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3759749224854286171.pkl
28.1197895205,1.07254793038,0,None,-99999.99,0.513363166044,4.27043038673,20,208,-0.153550759591,16.0695121026,0.601093225883,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3806456478802358578.pkl
330.369234746,0.786802116059,0,None,-99999.99,0.55929303976,5.21723176679,24,272,-0.287084316818,15.8500177799,0.512091977726,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3867782839353093276.pkl
30.0164180487,0.707564236042,0,None,-99999.99,0.442408359759,6.68606992868,26,272,-0.200570193544,17.383932249,0.512091977726,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3878390927537790608.pkl
329.322081772,-0.0618790285584,0,None,-99999.99,0.509983589152,2.04517270773,29,160,-0.0728377114428,18.5485550686,0.563838556987,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3885902790978562398.pkl
330.086070423,1.07646982481,0,None,-99999.99,0.809635203353,7.71101045978,36,224,0.271944373384,16.2007042874,0.74296967787,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3903811636372105899.pkl
327.889828556,-0.962885225004,0,None,-99999.99,0.825571323353,4.08174864646,26,224,-0.44823230189,17.7675788417,0.74296967787,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3904040334790752060.pkl
327.508449987,-0.900274886726,0,None,-99999.99,0.495398859759,5.19315463967,30,272,0.0214996347098,16.460122789,0.512091977726,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3922072325486277534.pkl
328.766717094,0.354347111893,0,None,-99999.99,0.560923102705,46.8448999171,23,116,-0.120041099588,17.3993200277,0.498564489439,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3939945986507363300.pkl
30.8120146985,1.20577808517,0,None,-99999.99,0.423376383302,5.25197749777,19,264,0.0383672554959,16.6879141817,0.436911440463,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3950448521575680901.pkl
329.099757361,0.94174173377,0,None,-99999.99,0.507053113554,4.05912226435,29,234,0.205203112792,18.1638353444,0.554513694095,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3957907608458705070.pkl
328.465114314,0.466527067125,0,None,-99999.99,0.584560968606,3.23970267863,25,334,0.23860934094,16.6998112424,0.593867790291,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3957977977202904454.pkl
328.361158137,0.507810985386,0,None,-99999.99,0.733809073799,4.30143250645,22,70,-0.0235756878575,15.4618574769,0.682099803504,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3957977977202904570.pkl
328.536386437,1.03097304649,0,None,-99999.99,0.652580933799,7.51652000965,27,70,0.106433331302,15.7214255225,0.682099803504,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3975957191340285988.pkl
328.08509965,0.713139900154,0,None,-99999.99,0.524117219716,24.0778461131,19,170,-0.19197438942,15.9314902609,0.622183404823,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3994006774221487459.pkl
33.033187768,0.181842273679,0,None,-99999.99,0.573464851687,33.2022789865,22,66,-0.0899234029033,18.52800849,0.623365049261,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4004315795243829535.pkl
32.979955001,0.273100762471,0,None,-99999.99,0.62596368743,10.9376248831,23,140,-0.0113025590746,16.0718678422,0.603992646399,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4004333387429874129.pkl
327.881873538,0.920108896199,0,None,-99999.99,0.465646080965,5.97404836074,23,8,-0.304477339166,18.645409792,0.562574562809,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4012021172731343550.pkl
327.054040866,0.563014415194,0,None,-99999.99,0.404687462705,13.7604837079,28,116,0.0981112980061,18.1494770099,0.498564489439,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4030088347798960018.pkl
324.842769812,-1.23444119544,0,None,-99999.99,0.643614272684,15.1018398479,19,188,0.134402674945,15.079475193,0.621679702237,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4030317046217311030.pkl
324.553285942,-1.11218902402,0,None,-99999.99,0.793279773353,6.76266049196,25,224,-0.697046474272,14.9302926346,0.74296967787,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4066345843236283976.pkl
324.429154981,-1.12243434039,0,None,-99999.99,0.727768023353,4.64474039742,27,224,-0.494717226367,14.963035186,0.74296967787,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4066345843236283994.pkl
324.918781605,-0.220137245667,0,None,-99999.99,0.669918041428,7.20766707929,19,222,-0.349251730091,15.5902045287,0.712152910794,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4102304271511141098.pkl
324.662109146,-0.176813393116,0,None,-99999.99,0.447142647186,8.3318617569,21,138,0.0594421145682,16.6196334525,0.459303362229,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4102321863697178571.pkl
33.772955996,1.212209256,0,None,-99999.99,0.498641157151,4.3410334972,24,226,0.258219863073,15.0658756471,0.574309100802,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4112419778486840503.pkl
323.428372424,-0.962139257223,0,None,-99999.99,0.50537193263,13.8892361868,22,274,-0.0101401219297,15.6724355282,0.570380002634,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4120441815322847982.pkl
323.423395157,-0.831414785985,0,None,-99999.99,0.6197145793,5.12630648976,24,312,0.0592227208587,15.1755371553,0.593574150526,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4138438621646542185.pkl
324.753005508,0.807784061947,0,None,-99999.99,0.430059422705,12.025378996,23,116,0.0155475897697,18.1459986487,0.498564489439,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4156294690481525320.pkl
324.629864683,0.555955796292,0,None,-99999.99,0.526540741878,3.13855573082,16,316,0.246943140699,15.9290853726,0.599830537685,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4156312282667571674.pkl
323.803271135,0.16856711557,0,None,-99999.99,0.542634334864,1.22663706967,26,218,0.143137374798,16.5738817096,0.622378292302,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4174397049921251380.pkl
323.777440512,0.16902687182,0,None,-99999.99,0.541039509031,5.35440199439,31,328,0.185812285009,15.7198912593,0.566611085659,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4174397049921251488.pkl
36.9524465651,-0.0328154852502,0,None,-99999.99,0.806216409045,1.9421144975,10,76,-0.360691469927,15.6614997338,0.717405717621,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4184248674105334805.pkl
36.0934594616,0.750216554613,0,None,-99999.99,0.378825091329,3.59303937067,21,200,0.173587278566,19.3195447119,0.476303326318,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4202351033545567292.pkl
323.799756992,0.62249640931,0,None,-99999.99,0.512317086458,25.455204669,22,192,-0.159921405415,15.781404105,0.601955559798,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4210390662568013954.pkl
321.831522592,-0.969191937644,0,None,-99999.99,0.541423423714,7.86978033816,21,166,-0.184144665069,16.4874347778,0.604475547035,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4210584176614684157.pkl
321.649011964,-1.12332569329,0,None,-99999.99,0.735234106476,10.2891068643,20,120,-0.267225651203,17.3399719722,0.708586946896,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4210601768800579308.pkl
36.5024467057,0.680154229257,0,None,-99999.99,0.542808230306,8.28483798386,16,106,-0.124304624081,15.0781282172,0.585812448979,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4220347839869244497.pkl
38.6005093565,-0.719100621592,0,None,-99999.99,0.537227569716,10.5066245442,23,170,-0.00436107285342,15.2760362126,0.622183404823,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4238168724332274953.pkl
322.083958948,-0.225472710222,0,None,-99999.99,0.503479262705,34.2233911245,22,116,0.167140696005,16.5923959339,0.498564489439,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4246560197075495926.pkl
322.527211874,0.590886148012,0,None,-99999.99,0.562012500527,11.3131025913,27,68,-0.236476047269,18.5566382296,0.618615523813,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4264504226840777189.pkl
322.069312107,0.247957223161,0,None,-99999.99,0.815474805852,3.23637433219,19,298,-0.342944484421,16.9265214484,0.723388007864,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4264557003398921693.pkl
321.977231668,0.227185783881,0,None,-99999.99,0.507501829971,17.987687942,22,344,-0.0232682604118,15.4085393301,0.600623084598,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4264557003398921838.pkl
320.498327253,-1.04353799993,0,None,-99999.99,0.502702536458,8.21775074307,29,192,0.189462024759,16.8476570423,0.601955559798,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4264697740886938081.pkl
37.3906286037,0.913920938535,0,None,-99999.99,0.630519929045,8.70999131861,20,76,0.190074824346,16.6779229255,0.717405717621,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4274355851025585520.pkl
322.078286093,0.463139756161,0,None,-99999.99,0.737513659316,9.91191492095,21,326,-0.377762411256,17.7671710336,0.670959939225,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4282553809722346564.pkl
322.172923408,0.467776654806,0,None,-99999.99,0.576097781333,1.60390687864,18,280,-0.0843752436996,16.6876769316,0.642361934234,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4282553809722346749.pkl
320.560936259,-0.635968819084,0,None,-99999.99,0.615580533305,8.78310052847,24,14,0.0548140743641,15.0547380636,0.640023909169,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4300708945719854441.pkl
319.613535474,-1.2576554398,0,None,-99999.99,0.497896727115,8.61537103109,15,102,0.26890661974,14.9169016011,0.542664604021,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4300796906649813708.pkl
39.7631189084,-0.378090688107,0,None,-99999.99,0.660037748606,4.01757030665,18,334,0.0152649612198,15.7076284321,0.593867790291,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4310191133998159285.pkl
321.29627402,0.450870092481,0,None,-99999.99,0.708067849316,1.97069258239,18,326,-0.170318818956,15.7445891991,0.670959939225,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4318617791113294034.pkl
320.166156449,-0.656717470269,0,None,-99999.99,0.620104891687,34.485741843,29,66,-0.201380611669,15.5590761764,0.623365049261,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4318740936415471496.pkl
319.680735947,-0.996585632043,0,None,-99999.99,0.506764342705,17.623573827,14,116,-0.0540092604855,17.1413178395,0.498564489439,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4318793712973602522.pkl
40.7793084927,-0.999856157157,0,None,-99999.99,0.737939625694,1.83384589732,16,210,0.23156815817,17.695686906,0.71883653049,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4328117571577394788.pkl
321.912619284,1.20147810331,0,None,-99999.99,0.481671146,26.8615792722,19,18,0.0455098635808,15.0572861728,0.550572664997,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4336561820878702763.pkl
39.3087871843,0.494826274916,0,None,-99999.99,0.498593199031,4.95389952354,24,328,0.178465554495,15.0751815634,0.566611085659,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4346290299761202875.pkl
321.193350484,0.842171465826,0,None,-99999.99,0.583120886458,9.15184140616,24,192,0.319743084086,16.2026342549,0.601955559798,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4354628995946324067.pkl
320.19524283,0.210119114786,0,None,-99999.99,0.339292503302,9.05096817043,19,264,0.0945222840837,16.2277866354,0.436911440463,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4354716956876411373.pkl
319.040433537,-1.01939520922,0,None,-99999.99,0.56607286976,6.56455888005,18,272,-0.020328874105,15.3827135859,0.512091977726,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4354840102178602771.pkl
41.8412699409,-1.2437109882,0,None,-99999.99,0.666795539045,5.11541992933,20,76,-0.295226599235,17.7698975349,0.717405717621,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4364075999852151932.pkl
320.826366387,0.886693856014,0,None,-99999.99,0.381858663302,6.00312448766,18,264,-0.0312151919697,17.9605423865,0.436911440463,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4372660986641847787.pkl
318.758928594,-0.848163712031,0,None,-99999.99,0.680098267743,1.70692244093,17,214,0.232094077931,17.0920897446,0.614298415366,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4372872092874119597.pkl
320.726860959,1.00419817087,0,None,-99999.99,0.536101403714,10.9585801453,21,166,-0.0121329852481,16.2598963558,0.604475547035,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4390675385151276563.pkl
320.584218916,0.883923925294,0,None,-99999.99,0.716894589316,8.25573907679,24,326,-0.208928989466,15.8940352675,0.670959939225,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,4390692977337332206.pkl
