#Ra, Dec, RRLIndicator, RRLtype, P_true, P_best, chi2dof, N, tID, phi, r0, P_template, rExt, d, uF, gF, rF, iF, zF, ugmin, ugminErr, grmin, grminErr, file_number, F
317.077746544,-0.305319238775,1,c,0.328556304512,0.504682607018,3.94441411307,36,23,-0.0745928394075,17.5825993775,0.436911440463,0.289,25.34,18.821,17.692,17.642,17.678,17.728,1.113,0.029,0.131,0.007,4499025658998514906,0.912131921614
318.165407334,0.916293373229,1,ab,0.610573633751,0.610581310034,0.735437909596,22,157,0.131127792724,15.6081070936,0.579396503278,0.312,12.5,17.318,16.179,16.079,16.049,16.065,1.13,0.014,0.247,0.01,4516899320019829598,1.07271294331
317.93707094,1.1712657498,1,c,0.360330782207,0.594943067195,8.06195181901,28,2,-0.10191170995,15.6799599031,0.670265455378,0.306,10.83,17.052,15.872,15.76,15.744,15.775,1.149,0.012,0.184,0.006,4534913718529300511,1.1999998114
315.922099617,-0.481567491007,1,ab,0.630829340889,0.596668420388,0.676631790203,28,11,0.199016049173,19.62724282,0.661750971231,0.179,70.7,21.087,19.981,19.788,19.727,19.706,1.178,0.1,0.274,0.028,4535107232575530598,1.11918817807
315.506012472,-0.915116549547,1,ab,0.531060159017,0.531061007634,1.71318992263,29,80,0.243201036755,17.4591974146,0.491285132825,0.21,28.0,19.042,17.922,17.845,17.819,17.82,1.148,0.028,0.236,0.006,4535160009133853646,0.885577497988
315.974204264,0.147945283996,1,ab,0.632882295956,0.632873722679,0.836377380931,37,62,0.269771382767,18.0351186955,0.691693032227,0.212,33.22,19.476,18.345,18.144,18.08,18.082,1.143,0.019,0.242,0.007,4571100845222918193,1.07121975503
314.717835487,-0.926635645304,1,c,0.329513901588,0.329512693495,3.23013663744,28,379,-0.00021222972448,17.5781827262,0.284336968948,0.226,26.3,18.892,17.763,17.739,17.78,17.843,1.08,0.041,0.1,0.018,4571223990524888604,1.15072184585
316.332869216,1.1248610387,1,ab,0.455695585175,0.455699206624,1.18406437675,25,49,0.0247379586065,18.3854474794,0.499544271999,0.332,43.99,20.005,18.891,18.844,18.853,18.891,1.104,0.034,0.233,0.006,4607059273497683985,1.19999993903
313.838597831,-1.17965780966,1,ab,0.605596228233,0.605583283345,1.08212501094,28,143,0.252578145948,16.6443485767,0.682099803504,0.324,18.54,18.237,17.083,16.87,16.819,16.823,1.164,0.021,0.29,0.006,4607323156288243470,0.837395270827
44.3228808995,0.785223966681,1,ab,0.554513694095,0.554521414372,3.52479393069,29,68,0.0699010895586,18.0489719702,0.509529275209,0.204,34.88,19.547,18.422,18.288,18.254,18.268,1.117,0.014,0.239,0.006,4616277578984805242,0.857550571248
313.955096409,-0.879285069254,1,ab,0.497100748894,0.497093848739,0.804824132229,40,339,0.021489730052,16.7205038927,0.466193475081,0.252,22.53,18.574,17.448,17.375,17.38,17.398,1.113,0.029,0.251,0.007,4625302370425647517,1.01553032529
313.507556335,-1.23257594538,1,c,0.419936891662,0.71490118443,2.35031280008,27,67,0.194554581556,17.2846606625,0.512091977726,0.338,23.08,18.683,17.515,17.403,17.385,17.414,1.147,0.015,0.187,0.007,4625355146983094150,1.17095167344
315.586627733,0.822531009684,1,ab,0.581709803143,0.581681939693,0.747481279551,28,230,-0.1140723993,14.9013010567,0.58611445137,0.239,8.62,16.555,15.398,15.236,15.208,15.212,1.146,0.012,0.248,0.004,4643140847074794548,0.932603243812
315.274972957,0.558595694273,1,c,0.366553126584,0.275593573495,2.72705610497,24,379,0.0962147004877,15.2533515788,0.284336968948,0.216,8.81,16.533,15.379,15.378,15.427,15.477,1.086,0.007,0.101,0.007,4643176031446326164,1.15547952285
312.717561214,-1.15311120014,1,ab,0.557745415166,0.557760606273,1.25951871676,30,161,0.233660445778,17.3798867999,0.610646561655,0.206,26.51,18.959,17.837,17.676,17.642,17.649,1.1,0.012,0.256,0.005,4661419128374820988,0.947319990347
45.7677585101,0.508257002839,1,ab,0.641874750367,0.641894938753,1.09880376671,25,105,0.20945219758,17.9175179634,0.627800708684,0.22,32.11,19.35,18.266,18.077,18.02,18.042,1.113,0.024,0.233,0.008,4670232813583007984,0.846753484873
314.762699122,0.877703594081,1,ab,0.525050365208,0.525085877157,4.99706865559,34,239,-0.0995613589937,16.4692316416,0.604475547035,0.19,16.32,17.892,16.774,16.636,16.619,16.63,1.141,0.009,0.215,0.004,4679204828465842353,0.842878802969
313.338870771,-0.34709807667,1,c,0.37657109574,0.550656162218,4.16966334178,32,222,-0.109744026737,17.18741755,0.611822155451,0.288,22.27,18.515,17.416,17.357,17.367,17.415,1.088,0.01,0.125,0.005,4679345565954025700,0.800172907467
312.484611934,-1.18367185686,1,ab,0.487085275131,0.487114197245,6.10989705702,27,328,-0.151975042339,15.523739041,0.454669279378,0.197,12.68,17.3,16.198,16.128,16.147,16.154,1.114,0.016,0.21,0.008,4679451119070347698,0.955695870926
313.692056389,0.298796515333,1,ab,0.564471951081,0.564462300079,0.56263623694,26,210,-0.133396178684,16.2027499956,0.569291299658,0.219,15.86,17.868,16.719,16.565,16.528,16.54,1.133,0.01,0.264,0.004,4697307187904867007,1.11515381186
312.318765965,-0.966733966067,1,ab,0.551129931409,0.551162347151,0.633715689523,30,52,0.0511746228735,17.3814928295,0.712152910794,0.197,25.18,18.843,17.707,17.591,17.57,17.602,1.114,0.022,0.262,0.007,4697447925393888996,1.1684951738
312.13898315,-1.08866606456,1,ab,0.636686341487,0.636789937382,9.3898333836,26,97,-0.149881076593,16.6736545967,0.598634821807,0.202,18.96,18.277,17.097,16.965,16.913,16.907,1.163,0.011,0.246,0.007,4697465517579796596,1.02721336452
312.748034113,-0.20764499326,1,c,0.331314006297,0.596134207743,7.95665355565,25,97,0.294291315332,14.7928323822,0.598634821807,0.311,7.4,16.17,15.019,14.971,14.996,15.034,1.114,0.02,0.135,0.011,4715409547345050882,0.800032525135
312.066223649,-0.98381273919,1,c,0.33486962471,0.334874683495,3.0910544463,32,238,0.110959935874,16.6259949583,0.601955559798,0.204,18.4,18.124,16.995,16.949,16.967,17.017,1.101,0.014,0.133,0.005,4715479916089413130,1.19999992961
312.380980828,-0.239843237056,1,c,0.308416520121,0.249402873495,7.45578959724,28,379,-0.0333134890707,16.7670188859,0.284336968948,0.224,17.11,17.96,16.803,16.847,16.919,16.978,1.127,0.015,0.006,0.007,4733441538040573109,0.800005422907
311.451565323,-1.0291432093,1,ab,0.642995863858,0.642997256352,0.970054866894,30,18,0.113551007078,15.8171348849,0.649471743968,0.199,12.09,17.287,16.15,15.952,15.89,15.898,1.128,0.005,0.244,0.008,4733529498970843304,1.02808746675
311.496983588,-1.00159483896,1,ab,0.577245746825,0.577215476972,0.599701485736,22,247,-0.0364171880832,18.2004473271,0.574297585526,0.202,40.83,19.85,18.757,18.638,18.609,18.627,1.077,0.031,0.258,0.012,4733529498970980856,0.853279549655
313.177957647,0.77516700728,1,ab,0.643397263059,0.643406141608,1.09354229677,27,240,-0.21697451328,17.3622622972,0.557552667686,0.279,28.37,19.108,17.986,17.822,17.778,17.792,1.1,0.028,0.272,0.003,4751350383433596814,1.0004243287
312.984136066,0.525685202389,1,ab,0.4997224523,0.499727027955,1.75836042587,31,357,0.24500540545,15.5393325235,0.495867899144,0.318,12.72,17.328,16.214,16.124,16.125,16.147,1.072,0.001,0.241,0.0,4751367975619438317,0.996901928398
312.127151432,-0.0737977301813,1,ab,0.470047525628,0.470045019646,1.00493544417,26,283,-0.050539764024,15.4170470612,0.469392103369,0.268,12.19,17.227,16.104,16.055,16.077,16.112,1.117,0.004,0.214,0.008,4751455936549975697,1.01175491787
311.568653534,-0.384119848022,1,c,0.404288100677,0.573869316342,2.03890620433,22,67,-0.0874112408427,18.0969428215,0.512091977726,0.272,33.33,19.405,18.303,18.214,18.22,18.242,1.068,0.018,0.167,0.005,4769523111617827276,1.12980488349
311.127059191,-0.654593003927,1,c,0.356358659336,0.356341584853,3.89720669006,29,379,-0.179640440416,18.5551896901,0.284336968948,0.193,42.25,19.934,18.794,18.766,18.799,18.822,1.122,0.023,0.134,0.012,4769558295989942127,1.19993388788
312.128006808,0.445442857885,1,c,0.418755786531,0.543374557018,10.9966811746,25,67,-0.0632175264476,14.7990063775,0.512091977726,0.252,7.34,16.119,14.998,14.955,14.955,14.979,1.089,0.012,0.125,0.008,4787449549196820671,1.19991651275
311.546525788,-0.0426020533099,1,ab,0.582126959793,0.582144387634,1.35500375515,25,318,-0.162505348668,16.468939766,0.615207609048,0.21,18.03,18.091,16.984,16.86,16.861,16.867,1.104,0.011,0.249,0.004,4787502325755204223,0.98134902174
311.527207592,-0.133939318647,1,ab,0.477095340488,0.477094459646,2.82109617737,28,336,-0.177000974506,16.2010634566,0.469270094788,0.194,17.08,17.977,16.84,16.783,16.809,16.857,1.109,0.011,0.221,0.008,4787519917941248634,0.916515154781
311.231798527,-0.302325679942,1,ab,0.480345877175,0.480356340901,6.55221728822,31,49,-0.109957948556,15.6440411254,0.499544271999,0.178,12.45,17.297,16.157,16.089,16.109,16.133,1.118,0.014,0.206,0.009,4787537510127307336,1.00618583632
311.815015773,0.558699631801,1,ab,0.508643546865,0.50866630858,4.8404468103,27,122,-0.129487966166,14.6582412616,0.505989312549,0.285,7.82,16.305,15.158,15.06,15.022,15.066,1.117,0.01,0.222,0.008,4805481539892368613,1.19738821882
311.212062657,0.188867003357,1,c,0.375607279746,0.375623543495,1.97350456484,23,379,-0.0889447367793,16.9302118726,0.284336968948,0.239,19.98,18.283,17.179,17.121,17.13,17.162,1.08,0.033,0.15,0.004,4823548714960024895,1.16312521729
310.133561734,-0.827118454043,1,c,0.286805450696,0.751490775852,5.22286263099,31,174,-0.148066932825,17.3636912008,0.614298415366,0.165,24.68,18.849,17.654,17.558,17.542,17.558,1.17,0.028,0.171,0.005,4823654268076425594,0.998074725459
309.896224202,-0.884636021435,1,c,0.266454670069,0.266756833495,10.7914215214,25,379,0.0706508504468,16.4139538601,0.284336968948,0.196,15.25,17.75,16.587,16.543,16.548,16.59,1.147,0.009,0.126,0.01,4823671860262118616,0.880662478532
310.699212163,0.0644875361402,1,ab,0.561861046071,0.561858842841,0.740359511383,24,255,-0.102463655148,16.8835359749,0.622378292302,0.183,22.32,18.627,17.468,17.297,17.252,17.241,1.151,0.022,0.267,0.008,4841598297841775660,1.03298953373
310.756240056,0.334352035854,1,ab,0.606209461403,0.606217247432,1.17604195608,25,213,0.0980744803425,15.8189221299,0.523824647617,0.202,13.74,17.535,16.386,16.283,16.258,16.279,1.107,0.007,0.244,0.004,4859577511978723664,1.19977344301
308.927898087,-0.779031170089,1,ab,0.645405370962,0.645418190554,0.717696365407,28,163,-0.311699977946,17.9915230688,0.602961410714,0.34,34.75,19.573,18.445,18.24,18.181,18.187,1.097,0.079,0.274,0.004,4877750240162691371,0.839046591203
308.986806552,-0.704312000084,1,ab,0.487099266706,0.678481067677,65.8598776954,23,114,-0.235016322978,15.4519130038,0.604808830923,0.326,9.65,16.668,15.588,15.561,15.594,15.653,1.105,0.006,0.209,0.008,4877750240162691654,0.897906127423
308.479529564,-1.17179670207,1,c,0.353140950668,0.326017943495,4.00149920992,28,379,-0.215797538824,17.7354677773,0.284336968948,0.576,29.0,19.234,17.983,17.937,17.962,18.0,1.23,0.025,0.131,0.015,4877803016721209360,1.18100446783
310.094812068,0.557858351992,1,ab,0.48979375276,0.489791877432,1.68245547569,22,71,0.0914129677755,17.5403859405,0.510390376745,0.225,26.47,18.913,17.795,17.731,17.745,17.781,1.126,0.022,0.243,0.009,4895641493369491542,1.05221052387
309.716255542,0.245319561605,1,ab,0.536986700828,0.536987286624,1.32386288244,24,213,0.125129451947,15.7407442182,0.523824647617,0.201,13.37,17.437,16.322,16.229,16.218,16.226,1.097,0.013,0.226,0.008,4895676677741908325,1.18255179844
310.741568403,1.17121172793,1,ab,0.569477072777,0.569482188031,1.89198520293,28,291,-0.273934117043,15.3238323769,0.636686341487,0.217,10.5,16.973,15.81,15.688,15.669,15.686,1.148,0.006,0.246,0.003,4913585523134951612,1.06886415823
308.748934089,-0.311335786768,1,ab,0.699131154371,0.699124689582,1.08486747858,30,374,0.275114032751,14.7053836091,0.54307623784,0.329,8.15,16.317,15.25,15.154,15.146,15.169,1.034,0.006,0.228,0.006,4913761444995688361,0.89382921947
308.327295968,-0.604837938133,1,ab,0.471167783678,0.471166992131,0.801162111271,27,266,0.121623631846,17.4724285003,0.4997224523,0.5,30.01,19.2,18.058,18.014,18.023,18.08,1.136,0.033,0.215,0.008,4913814221554035227,1.08408950135
309.675406973,0.965695079686,1,ab,0.659161730476,0.659154448764,1.26859370313,28,69,0.149849068597,14.8951419264,0.550375796411,0.262,8.08,16.383,15.263,15.089,15.037,15.05,1.103,0.003,0.275,0.006,4949667096712039805,0.906623060661
51.8836911479,0.0642748937517,1,ab,0.466193475081,0.466185061993,2.17886195118,29,339,-0.0713128966821,16.2220875161,0.466193475081,0.343,17.62,17.985,16.901,16.859,16.889,16.919,1.093,0.017,0.204,0.006,4958128938199906355,1.02787211717
308.07353226,0.00671417126138,1,ab,0.574297585526,0.574307367677,2.34495704204,26,114,0.062655702992,18.4213135438,0.604808830923,0.385,43.21,19.927,18.874,18.769,18.758,18.752,1.034,0.075,0.213,0.013,4967822232710394386,1.08816680393
359.414733684,-0.18125799996,0,None,-99999.99,0.613304768035,5.05438567289,29,60,0.045263386535,15.3026332029,0.649984725123,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2335169183348564137,1.19998166059
1.2733293273,-0.0664952699206,0,None,-99999.99,0.617964301608,37.3330558795,33,139,-0.121010033597,17.2657495952,0.708586946896,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2366588827624843659,1.19823557347
357.711886423,-1.01816639415,0,None,-99999.99,0.456144396261,6.44076623756,32,124,-0.0398953575268,15.4508574554,0.5777732697,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2371321125670855350,1.09067349355
357.574996389,-0.596197758317,0,None,-99999.99,0.694588020916,6.916946266,37,313,-0.286173487521,15.6013168455,0.542664604021,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2389317931994291800,1.08724899598
359.27018684,0.90940105364,0,None,-99999.99,0.779460427379,2.37864588686,23,21,-0.192642758763,15.6070412369,0.655082099322,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2407174000829423615,1.07118898184
357.763221146,-0.0274680731743,0,None,-99999.99,0.584708456458,16.0699104579,25,219,-0.249217995981,16.1792718945,0.907496629521,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2425311544641105699,0.853210746178
357.292612867,-0.00565750646949,0,None,-99999.99,0.47090368263,16.7291193393,33,322,0.0606369359341,17.9519081453,0.570380002634,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2443343535336690821,0.840316739648
357.52979264,0.775160529985,0,None,-99999.99,0.337091353495,10.6829168081,37,379,-0.0784803500711,16.5831464495,0.284336968948,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2479319555797279611,0.897740745247
356.316445292,-0.320641456414,0,None,-99999.99,0.647095056301,5.14102716183,34,12,-0.127195642994,16.2409588438,0.641975699851,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2479442701098960017,0.985735721933
5.07489431785,-0.590470610448,0,None,-99999.99,0.215333963495,41.6537967249,33,30,-0.00678760071916,16.5306012318,0.446054610516,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2528489715791517684,0.800522252738
5.55691640777,-0.327051691298,0,None,-99999.99,0.518566002348,4.4250896709,22,178,-0.15262638381,15.5707532095,0.613533833098,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2564518512810475018,1.19282452893
353.657042457,-0.979319944221,0,None,-99999.99,0.557065217192,6.39239711551,33,0,0.154137645477,15.0535848368,0.738329601782,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2569690615507833568,1.18161312928
5.0701599642,0.709299962716,0,None,-99999.99,0.491051544884,40.9490723005,28,320,-0.153328229522,16.5397194377,0.633297825631,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2600617678573633819,1.17592175147
4.98179313104,0.732387059021,0,None,-99999.99,0.672071543353,11.9503037231,31,21,-0.358874138004,17.6716198963,0.655082099322,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2600635270759678201,1.19983961675
4.93492470924,0.732004304017,0,None,-99999.99,0.46630359187,5.52949653049,30,275,0.104443871094,15.9200230257,0.650036620419,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2600635270759678256,1.19928166973
6.49756751875,-0.391169298208,0,None,-99999.99,0.315452934853,16.7882104921,33,380,0.140864724662,16.0823681685,0.366136119031,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2618508931780731248,0.800150306618
353.708402876,0.20993690068,0,None,-99999.99,0.673685046458,6.51213325387,23,238,0.249323018516,16.7188107521,0.601955559798,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2641677840801302097,0.867722224053
9.01849711167,-1.13742860559,0,None,-99999.99,0.589328486364,17.0459500145,25,135,0.0906359132206,15.7550633129,0.523961642183,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2690390603958263680,1.08339664126
8.86079359164,-0.897494307203,0,None,-99999.99,0.579436406458,0.586117712397,18,238,0.0712617186421,18.8292659937,0.601955559798,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2708422594653886454,0.871560471421
8.47125919355,-0.605458896085,0,None,-99999.99,0.489518843599,4.92253922486,27,163,0.0417676055078,15.9820095048,0.602961410714,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2708457779025986397,1.15914537659
7.08302885943,0.691037165298,0,None,-99999.99,0.490132954884,5.64795372747,26,46,0.075702508544,15.7566550965,0.618615523813,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2708616108700452136,1.10062637974
8.60601474442,-0.14775632729,0,None,-99999.99,0.736275519316,7.84931518673,28,104,0.176849833129,15.265563736,0.670959939225,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2726507361907543264,0.859100607646
353.301345107,1.20691902738,0,None,-99999.99,0.461054534853,6.99685309531,37,380,0.174476578056,17.5974201404,0.366136119031,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2731714648976827197,0.800022673967
8.73061181706,-0.116968615295,0,None,-99999.99,0.658899675852,8.53361536981,26,115,0.0634205527982,15.9833952954,0.631492970892,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2744504168230964090,0.928489142115
351.26311137,-0.136262355703,0,None,-99999.99,0.525008000527,5.63317648181,23,46,-0.0657668349207,16.9412383283,0.618615523813,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2749904969346836341,1.17722808854
8.58430409067,0.431225379359,0,None,-99999.99,0.66375436263,6.32232256802,37,322,-0.164493373703,16.4058782319,0.570380002634,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2762571343298577865,1.18663510839
8.56230626574,0.461980389681,0,None,-99999.99,0.695272819045,12.0179071112,28,86,0.353161766006,15.8808349109,0.717405717621,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2762571343298578048,1.1999974085
8.423312276,0.410669058618,0,None,-99999.99,0.673174948035,5.2659497278,27,61,0.157915664419,16.6595139667,0.641874750367,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2762571343298594545,0.999340108551
349.980254819,-0.186413718286,0,None,-99999.99,0.653369899316,5.53788316781,29,104,-0.262159698333,16.9230474141,0.670959939225,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2804018533619054971,0.954468856829
348.384125923,-1.12942170345,0,None,-99999.99,0.326516344853,0.762164980462,23,380,0.118444988575,19.3714282773,0.366136119031,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2840170475940733870,1.16040565196
10.7273751128,0.299237152483,0,None,-99999.99,0.338189703495,6.73597571812,30,379,0.00637444912441,16.5857327361,0.284336968948,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2870534589053286789,1.03992476441
348.645200337,1.25688211741,0,None,-99999.99,0.524181924884,17.2051623532,27,77,0.191912681366,16.5606262952,0.605596228233,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2966130528018701638,1.18003270925
348.073946212,0.673776506046,0,None,-99999.99,0.598317591687,16.6407745378,28,54,-0.0952712613023,15.3555961609,0.623365049261,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2966183304576806539,1.13588686359
12.7128721519,0.394871368045,0,None,-99999.99,0.429991124853,14.0703766027,40,380,-0.1957940141,16.6690198476,0.366136119031,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,2978533019179994200,0.86523503498
15.1773371745,-1.05537922937,0,None,-99999.99,0.498567601846,5.49512769217,35,324,0.00846685947381,15.5372135164,0.561335434998,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3014350709966349685,1.15057094032
15.1880134819,-1.03675007723,0,None,-99999.99,0.424890400129,9.65675266872,30,132,0.00332221397834,15.7491590815,0.475827731727,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3014350709966349706,0.848230119749
15.1804089913,-1.0260470825,0,None,-99999.99,0.594038879316,10.3599874239,33,104,0.175769136571,14.933774132,0.670959939225,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3014350709966349727,1.03919282165
347.593856046,1.1897611428,0,None,-99999.99,0.320416343495,10.3734499971,36,379,0.0650855006,16.9131684059,0.284336968948,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3020226500105297979,1.15800848411
346.02071137,0.617097272311,0,None,-99999.99,0.523949590527,2.95563814532,31,193,0.207432750656,16.9767736019,0.589419729139,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3056360850240370731,1.16072371723
14.7601641386,0.232533966799,0,None,-99999.99,0.576119204315,44.5093313469,33,121,0.108965611303,15.3208985274,0.600623084598,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3068481866424986984,1.1993083164
14.4896095811,0.599213427312,0,None,-99999.99,0.621683189045,12.8910178358,27,86,0.335123052099,15.5010428208,0.717405717621,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3086531449306537618,1.01107665994
343.477553804,-0.788557395404,0,None,-99999.99,0.527127065482,1.88206485097,22,105,0.230710749475,16.7271339524,0.627800708684,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3110615152001526347,1.13148252377
343.440149522,-0.710265860623,0,None,-99999.99,0.678446062349,4.68686106253,23,314,-0.113387721191,14.3484973445,0.540127219771,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3110615152001526510,1.16589822316
15.9116631567,0.208777738465,0,None,-99999.99,0.79521141012,5.2126015481,23,87,-0.348553901186,16.116635308,0.640023909169,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3122472285395426087,1.06734927596
16.5958585338,-0.248957187753,0,None,-99999.99,0.343361453495,12.9642082096,31,379,0.0636077672246,18.117352568,0.284336968948,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3140416315160782570,1.14072734167
343.727555139,0.126070894212,0,None,-99999.99,0.446172066972,12.3867380003,16,276,-0.0933668526816,16.1687909596,0.512181308935,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3146573580276230558,0.894676457493
343.727405428,0.118375546672,0,None,-99999.99,0.775043119045,18.7708167611,26,86,0.0919019483139,15.1223307507,0.717405717621,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3146573580276230599,1.1999987326
344.233756437,0.709268565998,0,None,-99999.99,0.641899571853,6.25395991538,24,84,0.284966813725,18.7086578806,0.598492410469,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3164535202227678922,1.19996253148
17.9855077932,-0.872605536747,0,None,-99999.99,0.4190659986,8.66590361808,27,30,0.14945024792,17.6154911466,0.446054610516,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3176339559062908679,0.808924944239
18.3008213959,-0.710838946055,0,None,-99999.99,0.765558952317,6.33038221699,37,27,-0.0597533514285,15.2284762755,0.650548488474,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,-99999.99,3194353957572607678,1.13709071714
